word,score
marriage,0.0004853453510388283
mission,0.00048509699327011933
recovery,0.0004849419462488961
vote,0.00048426863651852543
ongoing,0.00048417752756265385
leads,0.0004840893489494468
bullying,0.0004838155188575741
gathered,0.00048332695752624825
celebrities,0.00048308216889144745
53,0.00048300366836915703
defeating,0.0004824952102218771
preparing,0.00048090234975847447
issued,0.00048005314569035673
successful,0.0004799968627061483
continues,0.00047985124459580964
encouraging,0.0004797170446148595
valued,0.00047966429546058046
emergency,0.000479450129614782
conflict,0.0004787499510937077
terrorist,0.0004784091128728331
hacking,0.000478257016695316
roles,0.00047647615898169015
rise,0.0004759387031740538
featuring,0.0004758889832879886
arrived,0.00047467014628689466
concern,0.00047449130224676555
cameron,0.000474094427815281
dealing,0.0004739267780441336
note,0.00047336550625485824
disappointment,0.0004728241584729602
statement,0.00047267771511450896
population,0.00047217425870120717
defended,0.000470175956463621
conservatives,0.000469229431567382
showcases,0.00046901312431039667
clothing,0.00046891988391807766
growth,0.0004688700577321752
exceed,0.0004685726142755754
opening,0.00046853187204486097
highest,0.0004681316344081138
failed,0.00046809421554628954
cyber,0.00046806698090937483
modern,0.00046550931410037767
swimming,0.0004648233341638376
severe,0.0004638826131105535
fresh,0.000463100534989234
serve,0.00046267392265240015
taken,0.0004621576601878271
condition,0.00046175485740898104
comeback,0.00046150007023421487
disorder,0.0004601945978253957
operation,0.00045950651949476094
harassment,0.000458684857927191
yacht,0.00045802615287231794
suspect,0.0004579374719806558
cnn,0.0004578044021387169
spokesperson,0.0004556857059713666
dispute,0.0004546941357248674
milestone,0.00045323325597905733
decade,0.00045317956026749034
legendary,0.00045288904837111575
complex,0.0004524033962444226
indicate,0.00045204682767989034
newest,0.00045204592712555427
acknowledges,0.00045184065490342377
profits,0.0004517750107201057
conspiracy,0.00045103173043855574
payment,0.0004509953594942622
searching,0.0004506869727147933
demand,0.0004505614476557301
delays,0.000449670817310106
valuable,0.0004494212740628796
area,0.00044929262899622447
nigel,0.00044887958721762686
held,0.0004488472564315358
jahi,0.00044802657795012577
depression,0.0004476244077463445
trapped,0.0004472238224868345
astonishing,0.00044697638545751066
inappropriate,0.00044685718684509294
racial,0.0004468300802559359
quality,0.00044646028969771284
findings,0.0004463618984692822
commercial,0.00044557958979873983
federation,0.00044399796369252786
forces,0.00044379499123599645
stadium,0.0004410738498340064
locations,0.0004410121562147491
employee,0.00043942625044554465
locate,0.00043882175530730936
high,0.00043834026619859285
driven,0.0004367034989949576
mile,0.0004366604239623021
computer,0.00043654743402865245
non,0.0004350495228188317
advanced,0.00043491450269419693
airports,0.00043401333089348304
parliament,0.00043304698804933427
describing,0.0004321739122539164
twice,0.0004315615035191344
performances,0.0004311370958802386
benefits,0.0004309235193911752
bank,0.0004302391045700059
footage,0.0004301894309519949
aim,0.00042967176915938203
millions,0.00042966239875729924
welcome,0.00042875994499751185
assist,0.0004281110837419576
africa,0.00042738942402011505
requires,0.00042652676145498337
universal,0.00042617462911789816
whistleblower,0.0004248709453857192
brand,0.00042457164715493
35,0.0004235948409843861
receives,0.0004231589561986694
cooking,0.0004228712515826864
brought,0.0004227332123542712
orange,0.0004224180606937284
value,0.00042202498734556285
quarter,0.0004217625654116575
peace,0.00042134476354915536
stylish,0.0004211775208335474
unable,0.00042109864541776834
heading,0.00042095499045550296
200,0.0004203154923407668
wearing,0.00042027226287060567
awareness,0.00042016296990278365
crew,0.00041945375028534077
matter,0.00041845552692813945
egyptian,0.00041842470202549175
navigate,0.0004183053056404388
involves,0.0004179475883351924
rights,0.0004178697068911103
mainly,0.0004171705488229283
cruise,0.0004168804107626702
chief,0.00041650961430458487
anonymous,0.00041623196091423537
directly,0.00041397411196924784
